img_path,text
./docs/cloth/01030_00.jpg,The color of the clothing is red and blue. It can be worn on casual and formal occasions. The style is a flowy dress with a floral print and a V-neck design. The fabric is a mix of cotton and polyester.
./docs/cloth/01032_00.jpg,"The color of the clothing is brown. It can be worn on various occasions, such as casual or formal events. The style is a one-piece dress with a wrap design that ties at the waist. The type of fabric is silk, giving it a luxurious and smooth feel."
./docs/cloth/01033_00.jpg,"The clothing is black in color, and it is a sweater or pullover. It is a women's style, made of cotton fabric. The sweater features a round neckline and a small graphic design on the front."
./docs/cloth/01034_00.jpg,"The color of the clothing is black. It can be worn on various occasions, such as casual or formal events. The style is a blend of bohemian and lace elements, featuring a flowy fit and a floral pattern. The type of fabric is cotton, and it is likely a blouse or a top."
./docs/cloth/01035_00.jpg,"The clothing item is a blue shirt with a white logo on the front, which is a DKNY brand. It is made of cotton, a lightweight and breathable fabric, and is suitable for casual wear. The style is a t-shirt or casual blouse, and the occasion could be any daytime event or as a layering piece under a jacket."
./docs/cloth/01036_00.jpg,"The color of the clothing is orange and white, and it is a blouse. The style is a casual, relaxed fit, and the type is a cotton blend. The fabric is a lightweight, airy material that is perfect for warmer weather."
./docs/cloth/01037_00.jpg,"The clothing item is a light pink polo shirt with a blue logo on the left chest. It is a casual style, made of cotton and woven fabric. The shirt can be worn on casual or formal occasions, providing a comfortable and stylish option for various occasions."
./docs/cloth/01038_00.jpg,"The clothing is white, and it appears to be a t-shirt or a dress shirt. It is made of cotton and is likely meant for casual or semi-formal occasions."
./docs/cloth/01039_00.jpg,"The color of the clothing in the image is green. It can be worn on various occasions, such as casual or formal events. The style is a fitted, long-sleeved pullover or sweater with a scoop neckline. The type of fabric is a blend of wool and polyester, which gives it a luxurious and warm feel."
./docs/cloth/01040_00.jpg,"The color of the clothing is grey. It can be worn for casual or formal occasions. The style is a loose-fitting blouse with a deep V-neckline and long sleeves. The fabric is a soft, flowing material, possibly made from cotton."
./docs/cloth/01041_00.jpg,"The clothing is white and made of cotton, featuring a striped pattern in black and white. It is a t-shirt or tank top style, and can be worn on casual or semi-formal occasions. The style is simple and classic, with a comfortable and breathable fabric that is perfect for everyday wear."
./docs/cloth/01042_00.jpg,"The color of the clothing in the image is black. It can be worn on various occasions, such as casual or formal events. The style is a fitted tank top or a black blouse, and the fabric is likely made of cotton or other comfortable materials."
./docs/cloth/01043_00.jpg,"The clothing item is black in color, and it is a t-shirt. It is suitable for casual occasions and is made of cotton fabric."
./docs/cloth/01044_00.jpg,"The color of the clothing is predominantly blue, with red and black accents. It can be worn on casual and formal occasions, and is a long-sleeved, knit shirt. The fabric of the clothing is a blend of cotton and polyester."
./docs/cloth/01045_00.jpg,"The clothing in the image is a grey sweater or t-shirt, likely made of cotton, and is suitable for casual wear. The style is a fitted, modern cut that can be worn for various occasions, such as everyday use or as a layering piece."
./docs/cloth/01046_00.jpg,"The clothing item is a green and white polka dot blouse with a loose fit, which can be worn on casual or semi-formal occasions. The style is cute and playful, while the fabric is likely made of cotton or a similar lightweight material."
./docs/cloth/01047_00.jpg,"The color of the clothing is black. It can be worn for various occasions, such as casual or formal events. The style is a blouse with a V-neck and a drapey fit. The fabric is a mix of silk and polyester."
./docs/cloth/01048_00.jpg,"The color of the clothing is predominantly pink, with black, white, and red accents. It can be worn for casual or formal occasions, and the style is a blouse with a tie-dye pattern. The fabric is silk."
./docs/cloth/01049_00.jpg,The clothing item is a red t-shirt with a crew neck and a short sleeve design. It can be worn on casual or formal occasions and is made of a soft cotton fabric.
./docs/cloth/01050_00.jpg,"The clothing is a dark blue wrap dress made of a soft and flowy fabric, perfect for casual or formal occasions. The wrap design provides versatility and comfort, while the vibrant color adds a touch of elegance to any outfit."
./docs/cloth/01051_00.jpg,"The clothing is white, and it appears to be a t-shirt or a dress. It is styled in a hipster fashion, featuring a graphic design of a man in sunglasses and a hat. The fabric is likely cotton, as it is commonly used for t-shirts and dresses. The occasion for wearing this clothing could be casual or formal, depending on how it is accessorized and worn."
./docs/cloth/01052_00.jpg,The color of the clothing is black and silver. It can be worn for formal occasions or as a stylish everyday outfit. The clothing is a sequined tank top made of a silky fabric.
./docs/cloth/01053_00.jpg,"The color of the clothing is black. It can be worn on various occasions, such as casual or formal events. The style is a fitted, sleeveless design with a white stripe running down the center. The type of fabric is likely to be a blend of cotton and spandex, providing comfort and flexibility."
./docs/cloth/01054_00.jpg,"The color of the clothing is white. It is an occasion-appropriate, lace-trimmed blouse. The style is elegant and feminine, and the type is a blouse. The fabric is a lightweight cotton."
./docs/cloth/01055_00.jpg,The clothing item is a white shirt with blue lettering on it. It can be worn on casual occasions and is made of cotton fabric.
./docs/cloth/01056_00.jpg,"The color of the clothing item is bright yellow. It can be worn on casual and warm occasions. The style is a long sleeve, and it is made of a lightweight and breathable fabric, likely a synthetic material."
./docs/cloth/01057_00.jpg,"The clothing is light blue in color, perfect for warm weather or spring occasions. It is a blouse with a collar and long sleeves, featuring a button-up style and made of a cotton fabric."
./docs/cloth/01058_00.jpg,"The clothing is white and made of cotton. It is a stylish, fitted t-shirt with a feminine touch, featuring a small, white ""Roxy"" logo on the left chest area. The shirt is perfect for casual wear and can be worn on a variety of occasions."
./docs/cloth/01059_00.jpg,"The clothing is light blue in color, and it appears to be a dress or robe, possibly for casual or sleepwear occasions. The style is elegant and feminine, with a wrap-around design that can be adjusted for comfort. The fabric is likely a soft and comfortable blend of materials, possibly including cotton or modal."
./docs/cloth/01060_00.jpg,"The clothing is a white shirt with a colorful flower print on the front, perfect for casual or semi-formal occasions. The style is a long-sleeved, crew-neck design, and it is made of cotton fabric."
./docs/cloth/01061_00.jpg,"The clothing is a white blouse with puff sleeves, a ruffle detail at the neckline, and a fitted waist. It can be worn for casual or formal occasions and is made of a cotton fabric."
./docs/cloth/01062_00.jpg,"The clothing is a mix of grey and black colors, perfect for casual or semi-formal occasions. It features a unique style with a lacy design on the sleeves and a fitted silhouette. The fabric is made of a blend of cotton and polyester, providing comfort and durability."
./docs/cloth/01063_00.jpg,"The color of the clothing in the image is red. It can be worn on various occasions, such as formal or casual events. The style is a fitted, turtleneck design, and the fabric is likely to be a synthetic blend."
./docs/cloth/01064_00.jpg,"The clothing item is a white polo shirt with a purple logo, which is a Ralph Lauren emblem. It is a women's style, made of cotton and has a classic, collared fit. The shirt is suitable for casual or formal occasions, and the white color and lightweight fabric make it versatile and comfortable to wear."
./docs/cloth/01065_00.jpg,"The color of the clothing is white, and it is made of a light, flowy fabric. The style is a loose, flowy fit with a print of giraffes and leaves on the front. The occasion for wearing this clothing could be a casual or semi-formal event, and it is suitable for warm weather or light-weight outings."
./docs/cloth/01066_00.jpg,"The clothing is black in color, and it appears to be a shirt or a dress. The fabric is likely a cotton blend, as it is a common material for everyday wear. The style is casual and the type is a t-shirt."
./docs/cloth/01067_00.jpg,"The color of the clothing is black. It can be worn for various occasions, such as formal or semi-formal events. The style is a blend of a shirt and a dress, featuring a high neck and a flowing skirt. The fabric is silk."
./docs/cloth/01068_00.jpg,"The color of the clothing in the image is red. It can be worn on various occasions, such as formal events or as a casual outfit. The style is a fitted, sleeveless, and collared blouse made of a high-quality fabric like silk."
./docs/cloth/01069_00.jpg,"The color of the clothing is black and white. It can be worn for casual or formal occasions. The style is a polka dot pattern, which adds a unique and playful touch to the outfit. The type of fabric is cotton, making it comfortable and breathable."
./docs/cloth/01070_00.jpg,"The color of the clothing is bright yellow. It can be worn on casual or formal occasions, and is a style of tank top. The fabric is likely made of cotton, providing comfort and breathability."
./docs/cloth/01071_00.jpg,"The clothing is black in color, perfect for formal occasions, and is a long-sleeved, V-neck style. It is made of a soft and comfortable cotton fabric."
./docs/cloth/01073_00.jpg,"The clothing is green in color, and it is a long-sleeved shirt. The style is casual, and the fabric is a blend of cotton and polyester."
./docs/cloth/01074_00.jpg,"The clothing is white, and it appears to be a dress, possibly for a casual or formal occasion. The style is elegant and feminine, and the fabric is likely cotton or a similar lightweight material."
./docs/cloth/01075_00.jpg,"The clothing is a white and red baseball shirt, perfect for casual occasions, made of a soft and comfortable cotton fabric."
./docs/cloth/01076_00.jpg,"The color of the clothing is black and purple. It can be worn on casual and formal occasions. The style is a cropped top with a zebra print design, and it is made of a knit fabric."
./docs/cloth/01077_00.jpg,"The clothing is a Fila branded orange shirt, perfect for casual wear, and made of cotton material."
./docs/cloth/01079_00.jpg,"The clothing in the image is black, which is a classic color often associated with elegance and sophistication. It can be worn for various occasions, such as formal events, parties, or even casual outings. The style is a fitted, cropped cut that flatters the wearer's figure, and the type is a high-quality cotton fabric that is both comfortable and durable."
./docs/cloth/01080_00.jpg,"The color of the clothing is camouflage, which is a mix of green and brown. It is suitable for outdoor activities and can be worn during hunting or military events. The style is a one-piece swimsuit, which is made of a lightweight and breathable fabric, likely designed for comfort and functionality."
./docs/cloth/01081_00.jpg,"The clothing is predominantly white, with red and pink stripes, and is made of cotton. It is a blouse or a top, and can be worn on casual or formal occasions. The style is a blend of bohemian and vintage, while the fabric is lightweight and comfortable."
./docs/cloth/01082_00.jpg,"The color of the clothing in the image is bright yellow. It can be worn on casual or formal occasions, and is a style of tank top. The fabric of the clothing is likely made of cotton, providing comfort and breathability."
./docs/cloth/01083_00.jpg,"The color of the clothing is black. It can be worn for formal occasions, such as work or a special event. The style is a classic, collared shirt with a button-up front and a slight V-neckline. The fabric is a silky blend, providing a smooth and comfortable feel against the skin."
./docs/cloth/01084_00.jpg,"The clothing is black in color, and it appears to be a long-sleeved shirt or blouse. The style is casual, and the fabric is likely a cotton or a blend of fabrics. The shirt is worn by a woman who is standing and smiling, suggesting that it is being worn for a pleasant occasion or event."
./docs/cloth/01085_00.jpg,"The clothing is a white t-shirt with a design on it, making it suitable for casual wear. It can be worn on various occasions, such as a daily outfit or for a more relaxed event. The style is casual and comfortable, while the type is a t-shirt, and the fabric is cotton."
./docs/cloth/01086_00.jpg,"The clothing is in a neutral color, likely beige or tan, which can be worn for various occasions, such as casual or formal events. The style is a fitted tank top or t-shirt with a graphic design on the front, featuring the word ""empower"" written in black. The type of fabric is likely cotton or a blend, providing comfort and breathability."
./docs/cloth/01087_00.jpg,"The color of the clothing is orange. It can be worn on casual and formal occasions. The style is a fitted t-shirt or tank top, made of a soft and comfortable cotton fabric."
./docs/cloth/01088_00.jpg,"The clothing item is a white shirt with a French word written on it, suggesting a stylish and unique design. The shirt is likely intended for casual or everyday wear, as it is a simple and versatile color. The shirt is made of a lightweight and breathable fabric, such as cotton, which is perfect for warm weather or layering under other garments."
./docs/cloth/01089_00.jpg,"The color of the clothing is black. It is an occasion-appropriate one-piece black dress, featuring a neck tie and long sleeves. The style is classic and elegant, while the type is a bodysuit, and the fabric is likely made of a high-quality, durable material such as satin or velvet."
./docs/cloth/01090_00.jpg,"The clothing item in the image is a white long-sleeved shirt. It can be worn on various occasions, such as casual or formal events, and is made of a soft and comfortable cotton fabric."
./docs/cloth/01091_00.jpg,"The color of the clothing is bright and vibrant, with a mix of blue, pink, and purple hues. It is suitable for warm weather and can be worn during casual or formal occasions. The style is a long sleeve, with a floral print design on the front and back, and a high-neck collar. The type of fabric is lightweight and breathable, perfect for comfort in warmer weather."
./docs/cloth/01092_00.jpg,"The color of the clothing is blue. It can be worn on casual and formal occasions. The style is a fitted, long-sleeved t-shirt with a crew neckline. The type is a cotton blend, and the fabric is soft and comfortable."
./docs/cloth/01093_00.jpg,"The color of the clothing is green, with a camouflage pattern. It can be worn for casual occasions and is made of a soft, stretchy fabric."
./docs/cloth/01094_00.jpg,"The clothing item is a polo shirt, which is red in color. It can be worn on casual or formal occasions, and the style is a classic fit. The fabric is made of cotton, making it comfortable and breathable."
./docs/cloth/01095_00.jpg,The color of the clothing is red. It can be worn on casual and formal occasions. The style is a blouse with a V-neck and three-quarter sleeves. The fabric is a mix of cotton and polyester.
./docs/cloth/01096_00.jpg,"The color of the clothing is red, and it is a blouse with a collar. The fabric appears to be silk, and the style is elegant and formal."
./docs/cloth/01097_00.jpg,"The clothing in the image is a white long-sleeved shirt with a gray trim on the neckline. It can be worn on casual or formal occasions, and the style is a basic and versatile crew neck design. The fabric is likely made of cotton, providing comfort and breathability."
./docs/cloth/01098_00.jpg,"The clothing item is a white tank top made of cotton. It can be worn during warm weather as a casual and comfortable option. The style is a classic and simple design that can be dressed up or down depending on the wearer's preference. The fabric is soft and breathable, making it ideal for hot weather."
./docs/cloth/01099_00.jpg,"The clothing is predominantly white, with pink and black accents, and appears to be a t-shirt or a tank top. It can be worn on casual or semi-formal occasions, and the style is sporty and comfortable. The fabric is likely made of cotton or a cotton blend."
./docs/cloth/01100_00.jpg,"The clothing item in the image is a white t-shirt with a crew neck and short sleeves. It can be worn as a casual or workout wear, and is made of cotton. The style is simple and comfortable, and the fabric is soft and breathable."
./docs/cloth/01101_00.jpg,"The color of the clothing is black and grey. It can be worn for various occasions such as casual or formal events. The style is a fitted, long-sleeved, and sheer blouse or top. The type is a silk fabric, and it is made of a knit material."
./docs/cloth/01102_00.jpg,"The clothing is white, and it appears to be a t-shirt or a dress. The design features playing cards, specifically a queen of hearts, and it is made of cotton. The style is casual and the type is a t-shirt or dress. The fabric is white."
./docs/cloth/01103_00.jpg,"The clothing is a green polka dot blouse made of a soft and comfortable fabric, perfect for casual or semi-formal occasions."
./docs/cloth/01104_00.jpg,"The clothing is predominantly white, with black and gray stripes. It can be worn on casual occasions and is a relaxed, comfortable style. The fabric is likely made of cotton, providing a soft and breathable feel."
./docs/cloth/01105_00.jpg,"The clothing is white, made of cotton, and features a feminine fit. It is styled in a casual manner and is suitable for everyday wear. The image shows a close-up view of the shirt, which has a small graphic of a Eiffel Tower on the front, along with some writing."
./docs/cloth/01106_00.jpg,"The color of the clothing is predominantly black and white, with red and yellow accents. It can be worn on casual and formal occasions, and is a stylish, fitted dress made of a cotton fabric."
./docs/cloth/01107_00.jpg,"The clothing is blue in color, and it appears to be a casual style, made of cotton."
./docs/cloth/01108_00.jpg,"The color of the clothing is a vibrant shade of pink, which is often associated with femininity and warmth. The clothing is a blouse or a t-shirt with a style that can be worn for casual or formal occasions. The fabric is likely made of cotton, providing comfort and breathability."
./docs/cloth/01109_00.jpg,"The color of the clothing is blue. It is an occasion-appropriate blouse, and the style is a fitted lace blouse. The type of fabric is navy blue silk, and it is made of silk."
./docs/cloth/01110_00.jpg,"The color of the clothing in the image is green. It can be worn on various occasions, such as casual or formal events. The style is a fitted, long-sleeved t-shirt or blouse, and the type is a knit fabric."
./docs/cloth/01111_00.jpg,"The color of the clothing is white. It can be worn on various occasions, such as casual or formal events. The style is a lace top with a cropped fit, and it is made of a sheer fabric."
./docs/cloth/01113_00.jpg,"The color of the clothing is white and blue, with a black and white checkered pattern. It is a blouse or a top-style dress, perfect for casual or semi-formal occasions. The style is of a classic, timeless design, and the fabric is likely made of cotton or a cotton blend."
./docs/cloth/01114_00.jpg,"The color of the clothing is yellow. It can be worn on various occasions, such as casual or formal events. The style is a loose fit, and the clothing is made of a cotton fabric."
./docs/cloth/01115_00.jpg,"The color of the clothing is black and green. It can be worn for formal occasions, and the style is a fitted, long-sleeved dress. The fabric is a blend of silk and wool."
./docs/cloth/01116_00.jpg,"The clothing item is a red and white crop top with a white and red logo on the front. It can be worn on casual or sporty occasions, and its style is a casual, relaxed fit. The fabric of the clothing is cotton."
./docs/cloth/01117_00.jpg,"The color of the clothing is predominantly orange, with some green and brown accents. It can be worn for casual or formal occasions, and the style is a blouse with a floral print. The fabric is a silk crepe."
./docs/cloth/01119_00.jpg,"The clothing is a dark blue, floral-printed blouse with a V-neckline and long sleeves. It can be worn for casual or formal occasions and is made of a soft, flowy fabric."
./docs/cloth/01120_00.jpg,"The clothing is a white and black plaid dress made of cotton. It can be worn for casual or formal occasions, and its style is reminiscent of a peasant dress. The fabric is a cotton blend, which makes it comfortable and breathable."
./docs/cloth/01121_00.jpg,"The color of the clothing in the image is maroon, which is a deep shade of red. The clothing appears to be a dress, specifically a long sleeved one, and it is made of a flowing fabric, possibly a silk or a chiffon. The style of the dress is elegant and suitable for formal occasions or special events."
./docs/cloth/01122_00.jpg,"The color of the clothing is yellow, with brown and black tiger stripes. It can be worn on casual or formal occasions, and is a style of tank top or dress. The fabric is likely made of cotton or a similar lightweight material, providing comfort and ease of movement."
./docs/cloth/01123_00.jpg,"The color of the clothing in the image is a deep green. It can be worn on various occasions, such as a casual day out or a formal event. The style is a v-neck cut with long sleeves and a flowy fit. The fabric is a soft and comfortable blend of cotton and spandex."
./docs/cloth/01124_00.jpg,"The clothing item is a bright red t-shirt with a crew neck and short sleeves. It can be worn on casual or formal occasions, and its style is classic and comfortable. The fabric of the t-shirt is made of cotton."
./docs/cloth/01125_00.jpg,"The clothing is a mix of black, brown, and white colors, perfect for casual or semi-formal occasions. It is a sweater or pullover style, made of a soft and comfortable knit fabric."
./docs/cloth/01126_00.jpg,"The clothing item is a red shirt, suitable for casual wear, and made of cotton. The shirt is designed with a crew neck and long sleeves, featuring a hooded design."
./docs/cloth/01127_00.jpg,"The clothing item in the image is a white t-shirt with a crew neck and a short sleeve design. It can be worn as a casual or workout wear, and is made of cotton. The style is simple and comfortable, suitable for various occasions such as daily wear, casual outings, or sports activities."
./docs/cloth/01128_00.jpg,"The clothing is a red shirt with a white design on the front, featuring a geometric pattern and a butterfly image. The shirt is made of cotton and is likely intended for casual wear. The style can be described as modern and fashionable, suitable for various occasions such as everyday wear, casual gatherings, or events with a vibrant and artistic theme."
./docs/cloth/01129_00.jpg,"The color of the clothing is black. It can be worn for formal occasions or as a casual outfit. The style is a blouse with a button-up collar and cuffs, and it is made of a cotton fabric."
./docs/cloth/01130_00.jpg,"The clothing in the image is a green t-shirt with a white Polo logo on the left chest area. It is a casual style, made of cotton fabric, and suitable for everyday wear."
./docs/cloth/01131_00.jpg,"The color of the clothing is white. It can be worn on various occasions, such as casual or formal events. The style is a crop top with a lace overlay, and the fabric is a combination of cotton and polyester."
./docs/cloth/01132_00.jpg,"The color of the clothing in the image is black. It can be worn on various occasions, such as formal or casual events. The style is a fitted, long-sleeved turtleneck with a high neckline, and it is made of a thick, knitted fabric."
./docs/cloth/01133_00.jpg,"The color of the clothing is black. It can be worn on various occasions, such as formal events or parties. The style is elegant and sophisticated, featuring a fitted silhouette and a V-neck design. The fabric is likely to be made of high-quality, luxurious materials, such as silk or satin."
./docs/cloth/01134_00.jpg,"The color of the clothing is bright yellow. It can be worn on casual or formal occasions, and is a style of blouse with a flowy fit and ruffle details. The fabric of the clothing is likely cotton, as it appears to be a lightweight and comfortable material."
./docs/cloth/01135_00.jpg,"The clothing is predominantly white, with black and grey floral prints. It can be worn for formal occasions, such as weddings or parties, and is made of silk. The style is elegant and sophisticated, while the fabric is luxurious and comfortable to wear."
./docs/cloth/01136_00.jpg,"The color of the clothing is brown. It can be worn on casual or formal occasions, depending on the style. The style is a blouse with a tie-dye design, featuring a V-neck and long sleeves. The fabric is a cotton blend."
./docs/cloth/01137_00.jpg,"The color of the clothing is white, and it is made of a flowery pattern. The style is a formal shirt, and the fabric is silk. The occasion for wearing this clothing could be a wedding or a special event where a formal attire is required."
./docs/cloth/01138_00.jpg,"The clothing is a blue shirt with a pattern of zebra prints on it. It can be worn on casual or semi-formal occasions, and the style is relaxed and comfortable. The type of fabric is cotton, which is known for its breathability and comfort."
./docs/cloth/01139_00.jpg,"The color of the clothing in the image is red. It can be worn on various occasions, such as casual or formal events. The style is a loose fit, and the clothing appears to be made of a soft and comfortable fabric, possibly cotton."
./docs/cloth/01140_00.jpg,"The clothing item in the image is a black long-sleeved shirt with a V-neck design. It can be worn on various occasions, such as casual or formal events, and is made of a soft and comfortable cotton fabric."
./docs/cloth/01141_00.jpg,"The clothing is a blouse made of a flowered, patterned fabric. It is a mix of brown and black colors, and the style can be described as bohemian. The fabric is likely a cotton or a cotton blend, making it suitable for warm weather or layering. The blouse can be worn for casual or semi-formal occasions, adding a touch of vintage charm to any outfit."
./docs/cloth/01142_00.jpg,"The color of the clothing is light pink. It can be worn on special occasions or as a casual outfit. The style is a lace camisole with a floral pattern, made of silk. The fabric is soft and comfortable, perfect for everyday wear."
./docs/cloth/01143_00.jpg,"The clothing item in the image is a black long-sleeved crop top, which is made of a high-quality cotton fabric. It is ideal for casual wear and can be dressed up or down depending on the occasion. The style is modern and trendy, with a cropped design that shows off the wearer's legs."
./docs/cloth/01144_00.jpg,"The color of the clothing is white, with a combination of yellow, pink, and green floral prints. The style is a blouse, and it is made of a viscose fabric. The clothing can be worn on casual or formal occasions, and its unique floral print adds a touch of femininity to any outfit."
./docs/cloth/01146_00.jpg,"The clothing in the image is a black, lace blouse with a V-neck and cap sleeves. It can be worn for both casual and formal occasions, and the style is versatile and elegant. The fabric is made of a high-quality, soft and flowy material, providing comfort and a flattering fit."
./docs/cloth/01147_00.jpg,"The color of the clothing in the image is black. It can be worn on various occasions, such as formal or casual events. The style is a crop top or a tank top, and the type is a silk blouse. The fabric is a soft and flowy material, perfect for warm weather."
./docs/cloth/01148_00.jpg,"The color of the clothing is grey. It can be worn on casual or formal occasions. The style is a loose fit, and it is made of a cotton blend fabric."
./docs/cloth/01149_00.jpg,"The color of the clothing is red, and it is a stylish, long-sleeved, and possibly a blouse or a sweater. The fabric appears to be a cotton blend, and the style is suitable for various occasions, such as casual or formal events."
./docs/cloth/01150_00.jpg,The color of the clothing in the image is blue. It is a women's V-neck t-shirt with a small logo on the left side of the chest. The occasion for wearing this clothing could be casual or everyday wear. The style is a V-neck and the fabric is cotton.
./docs/cloth/01151_00.jpg,"The clothing is white, and it is a t-shirt. It is made of cotton and is styled in a classic, crew-neck cut. The shirt features a design on the front, with five airplane symbols printed on it. This clothing item can be worn on various occasions, such as casual outings or events related to aviation or travel."
./docs/cloth/01152_00.jpg,"The color of the clothing is black. It is a long-sleeved blouse with a crew neckline and is made of a soft, flowing fabric. The style is casual and the type is a t-shirt. The fabric is velvet."
./docs/cloth/01153_00.jpg,"The clothing item is a blue shirt with a crew neck and a Reebok logo on the front. It is made of cotton and is designed for casual wear. The shirt can be worn on a variety of occasions, such as a sports event or a casual outing with friends."
./docs/cloth/01154_00.jpg,"The clothing is a white shirt with a black design on the front, which can be worn on casual or formal occasions. The style is a relaxed fit, and the type is a cotton blend fabric."
./docs/cloth/01155_00.jpg,"The color of the clothing is red. It can be worn on various occasions, such as casual or formal events. The style is a t-shirt or a blouse, and it is made of cotton. The fabric is a lightweight, breathable material that is comfortable to wear."
./docs/cloth/01156_00.jpg,"The color of the clothing in the image is white. It can be worn on various occasions, such as casual or formal events. The style is a tank top or a sleeveless blouse, and it is made of a cotton fabric."
./docs/cloth/01157_00.jpg,"The color of the clothing in the image is black. It can be worn on various occasions, such as formal or semi-formal events. The style is a sleek and elegant cut that fits close to the body, and the type is a high-quality fabric like silk. The fabric is smooth and luxurious, providing comfort and a sophisticated appearance."
./docs/cloth/01158_00.jpg,"The color of the clothing is bright yellow. It can be worn on casual or formal occasions, and is a style of t-shirt or blouse. The fabric is likely made of cotton, as it is a classic and versatile material for such clothing items."
./docs/cloth/01159_00.jpg,"The color of the clothing is black and blue. It can be worn for casual or formal occasions. The style is a loose fit, and the fabric is a mix of cotton and polyester."
./docs/cloth/01160_00.jpg,"The color of the clothing in the image is purple. It can be worn on various occasions, such as casual or formal events. The style is a tank top or sleeveless blouse, and it is made of a cotton fabric."
./docs/cloth/01161_00.jpg,"The color of the clothing is black. It can be worn on casual or formal occasions. The style is a loose fit, with a boxy cut and long sleeves. The fabric is a cotton blend."
./docs/cloth/01162_00.jpg,"The clothing in the image is a white t-shirt with a crew neck and a slight V-neck design. It is made of cotton and is likely intended for casual wear. The style can be suitable for various occasions, such as everyday wear, lounging, or casual events."
./docs/cloth/01163_00.jpg,"The color of the clothing in the image is blue. It can be worn on various occasions, such as casual or formal events. The style is a relaxed fit, and the type is a cotton blend. The fabric is a lightweight, breathable material that is comfortable and easy to wear."
./docs/cloth/01164_00.jpg,"The color of the clothing in the image is blue. It is a long-sleeved, turtleneck, and made of a knit fabric. The style is a fitted, turtleneck, and the type is a sweater."
./docs/cloth/01165_00.jpg,"The color of the clothing in the image is white. It is a t-shirt or a tank top, and it appears to be made of cotton. The style is casual and the type is a basic everyday wear. The fabric is likely to be a blend of cotton and polyester."
./docs/cloth/01166_00.jpg,"The color of the clothing is orange. It can be worn for casual or formal occasions. The style is a long-sleeved, one-piece dress with a deep V-neckline and a knit fabric. The type of fabric is wool."
./docs/cloth/01167_00.jpg,"The color of the clothing is grey. It can be worn on casual or formal occasions. The style is a loose fit with a crew neck and long sleeves. The fabric is a blend of cotton and spandex, providing comfort and flexibility."
./docs/cloth/01168_00.jpg,"The color of the clothing is brown. It can be worn on casual and formal occasions. The style is a sweater or a pullover, made of a knit fabric."
./docs/cloth/01169_00.jpg,The clothing item is a white t-shirt with a pocket on the left side. It can be worn on casual occasions and is made of cotton fabric.
./docs/cloth/01170_00.jpg,"The clothing is a white t-shirt with a printed design on the front, featuring a red and black font. It is made of cotton and is suitable for casual wear. The design includes the name of a city, which suggests that it could be worn as a souvenir or for representing a specific location."
./docs/cloth/01171_00.jpg,"The clothing is a tie-dyed shirt with a flower design on the front, made of cotton. It is suitable for casual occasions and is styled as a relaxed, comfortable fit. The shirt is made of a lightweight, breathable fabric that is perfect for warmer weather."
./docs/cloth/01172_00.jpg,"The clothing is a light green color, perfect for spring and summer days. It features a lace design on the front, adding a touch of elegance and charm to the outfit. The fabric is made of cotton, making it comfortable and breathable for wear."
./docs/cloth/01173_00.jpg,"The clothing is a white t-shirt with a colorful flower design on the front, making it suitable for casual occasions and a relaxed style. The shirt is made of cotton, a soft and comfortable fabric that is popular for t-shirts."
./docs/cloth/01174_00.jpg,"The clothing item is a yellow striped dress made of cotton. It can be worn on casual or semi-formal occasions, and the style is reminiscent of a vintage 1950s look. The dress is made of a lightweight and breathable fabric, perfect for warmer weather."
./docs/cloth/01175_00.jpg,"The clothing is a white blouse with a V-neckline and long sleeves. It can be worn for casual or formal occasions, and the style is classic and versatile. The fabric is made of cotton, providing comfort and breathability."
./docs/cloth/01176_00.jpg,"The color of the clothing is orange. It can be worn on casual or formal occasions. The style is a fitted, three-quarter sleeve top with a crew neck. The type of fabric is a knit, and it is made of cotton."
./docs/cloth/01177_00.jpg,"The color of the clothing is predominantly blue, with accents of orange, yellow, and pink. It is a blouse or a dress, and the style can be described as vintage or retro, with a floral print. The fabric is likely to be a mix of cotton or polyester, providing both comfort and a vintage feel."
./docs/cloth/01178_00.jpg,"The clothing is black in color, perfect for formal occasions, and is a stylish, fitted black t-shirt with a graphic design on the front. The fabric is a soft, comfortable blend of cotton and spandex."
./docs/cloth/01179_00.jpg,"The clothing is a black and yellow floral dress made of cotton. It can be worn on casual or formal occasions, and its style is a mix of bohemian and vintage, with a loose fit and a V-neckline. The fabric is a blend of cotton and polyester, providing comfort and ease of movement."
./docs/cloth/01180_00.jpg,"The clothing is black in color, and it appears to be a blouse or a top with puffed sleeves. The style is casual and the fabric is likely cotton. The blouse could be worn for various occasions, such as a daily outfit or a more relaxed event."
./docs/cloth/01181_00.jpg,"The clothing is a green dress made of cotton, perfect for spring and summer days. The style is elegant and feminine, with a floral print on the bodice, and a tie belt that adds a touch of sophistication. The fabric is soft and comfortable, ideal for casual or formal occasions."
./docs/cloth/01182_00.jpg,"The color of the clothing in the image is black. It is a long-sleeved, one-piece black dress with a lace overlay. The style is elegant and classic, and the type and fabric are likely to be high-quality, such as silk or satin."
./docs/cloth/01183_00.jpg,"The color of the clothing in the image is red. It can be worn on various occasions, such as casual or formal events. The style is a crop top or a tank top, and the type is a cotton blend fabric."
